match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,CourtSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount,T1st,T2nd,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,7,0,0,1,0,30-0,Due,2,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,1,0,0,0,0,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,8,0,0,1,0,40-0,Adv,2,1,0,,2,1,RF,4d,5b29f2f1f1n@,,4d,5b29f2f1f1n@,0,0,4d,5b29f2f1f1n@,0,1,0,1,4d,5,b29f2f1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f2f1f1n,b29f2f1f1,bfff,4,1,0,40-15,0,1,0,0,0,0,,,4,4d,5 b29 f2 f1 f1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,9,0,0,1,0,40-15,Due,2,1,0,,2,1,RF,4f3w#,,,4f3w#,,0,,4f3w#,,1,,1,0,4,,f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f3w,f3,f,1,2,1,GM,2,1,1,0,0,0,,,1,4 f3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,10,0,0,1,1,0-0,Due,3,1,0,,1,2,MR,4f29b2s+3b3z2l2d@,,,4f29b2s+3b3z2l2d@,,0,,4f29b2s+3b3z2l2d@,,1,,1,0,4,,f29b2s+3b3z2l2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29b2s3b3z2l2d,f29b2s3b3z2l2,fbsbzl,6,2,0,0-15,0,1,1,0,0,0,,,6,4 f29 b2 s+3 b3 z2 l2d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,11,0,0,1,1,0-15,Adv,3,1,0,,1,2,MR,6n,4s27f1f2d@,,6n,4s27f1f2d@,0,0,6n,4s27f1f2d@,0,1,0,1,6n,4,s27f1f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1f2d,s27f1f2,sff,3,1,1,15-15,0,1,1,0,0,0,,,3,6n,4 s27 f1 f2d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,12,0,0,1,1,15-15,Due,3,1,0,,1,2,MR,6#,,,6#,,0,,6#,,1,,0,0,6#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,30-15,0,1,1,0,0,0,,,1,6#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,13,0,0,1,1,30-15,Adv,3,1,0,,1,2,MR,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-15,0,1,1,0,0,0,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,14,0,0,1,1,40-15,Due,3,1,0,,1,2,MR,4f;18r3b1*,,,4f;18r3b1*,,0,,4f;18r3b1*,,1,,1,0,4,,f;18r3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18r3b1,f18r3b1,frb,3,2,0,40-30,0,1,1,0,0,0,,,4,4 f;18 r3 b1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,15,0,0,1,1,40-30,Adv,3,1,0,,1,2,MR,4s2d#,,,4s2d#,,0,,4s2d#,,1,,1,0,4,,s2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2d,s2,s,1,1,1,GM,1,2,1,0,0,0,,,1,4 s2d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,16,0,0,2,1,0-0,Due,4,1,0,,2,1,RF,4f27f+1f2d@,,,4f27f+1f2d@,,0,,4f27f+1f2d@,,1,,1,0,4,,f27f+1f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f27f1f2d,f27f1f2,fff,3,2,1,15-0,0,2,1,0,0,0,,,3,4 f27 f+1 f2d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,17,0,0,2,1,15-0,Adv,4,1,0,,2,1,RF,4n,4b29f1w@,,4n,4b29f1w@,0,0,4n,4b29f1w@,0,1,0,1,4n,4,b29f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f1w,b29f1,bf,2,1,0,15-15,0,2,1,0,0,0,,,2,4n,4 b29 f1w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,18,0,0,2,1,15-15,Due,4,1,0,,2,1,RF,5f17r2b1r3w#,,,5f17r2b1r3w#,,0,,5f17r2b1r3w#,,1,,1,0,5,,f17r2b1r3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f17r2b1r3w,f17r2b1r3,frbr,4,1,0,15-30,0,2,1,0,0,0,,,4,5 f17 r2 b1 r3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,19,0,0,2,1,15-30,Adv,4,1,0,,2,1,RF,4w,4b28f2f3b3f3b2f3b2f3b3f1n@,,4w,4b28f2f3b3f3b2f3b2f3b3f1n@,0,0,4w,4b28f2f3b3f3b2f3b2f3b3f1n@,0,1,0,1,4w,4,b28f2f3b3f3b2f3b2f3b3f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f2f3b3f3b2f3b2f3b3f1n,b28f2f3b3f3b2f3b2f3b3f1,bffbfbfbfbf,11,2,1,30-30,0,2,1,0,0,0,,,11,4w,4 b28 f2 f3 b3 f3 b2 f3 b2 f3 b3 f1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,20,0,0,2,1,30-30,Adv,4,1,0,,2,1,RF,5f27f+3b3d#,,,5f27f+3b3d#,,0,,5f27f+3b3d#,,1,,1,0,5,,f27f+3b3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f27f3b3d,f27f3b3,ffb,3,2,1,40-30,0,2,1,0,0,0,,,3,5 f27 f+3 b3d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,21,0,0,2,1,40-30,Adv,4,1,0,,2,1,RF,6f28f1n@,,,6f28f1n@,,0,,6f28f1n@,,1,,1,0,6,,f28f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f1n,f28f1,ff,2,1,0,40-40,0,2,1,0,0,0,,,2,6 f28 f1n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,22,0,0,2,1,40-40,Due,4,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,AD-40,0,2,1,0,0,0,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,23,0,0,2,1,AD-40,Adv,4,1,0,,2,1,RF,4b39f3s3f3b3f2f2f1f2b3s1d#,,,4b39f3s3f3b3f2f2f1f2b3s1d#,,0,,4b39f3s3f3b3f2f2f1f2b3s1d#,,1,,1,0,4,,b39f3s3f3b3f2f2f1f2b3s1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b39f3s3f3b3f2f2f1f2b3s1d,b39f3s3f3b3f2f2f1f2b3s1,bfsfbffffbs,11,2,1,GM,2,2,2,0,0,0,,,11,4 b39 f3 s3 f3 b3 f2 f2 f1 f2 b3 s1d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,24,0,0,2,2,0-0,Due,5,1,0,,1,2,MR,6d,4f28f3s2f1f1f1w@,,6d,4f28f3s2f1f1f1w@,0,0,6d,4f28f3s2f1f1f1w@,0,1,0,1,6d,4,f28f3s2f1f1f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3s2f1f1f1w,f28f3s2f1f1f1,ffsfff,6,2,0,0-15,0,2,2,0,0,0,,,6,6d,4 f28 f3 s2 f1 f1 f1w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,25,0,0,2,2,0-15,Adv,5,1,0,,1,2,MR,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-15,0,2,2,0,0,0,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,26,0,0,2,2,15-15,Due,5,1,0,,1,2,MR,6s29f+3s3v1*,,,6s29f+3s3v1*,,0,,6s29f+3s3v1*,,1,,1,0,6,,s29f+3s3v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f3s3v1,s29f3s3v1,sfsv,4,1,1,30-15,0,2,2,0,0,0,,,5,6 s29 f+3 s3 v1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,27,0,0,2,2,30-15,Adv,5,1,0,,1,2,MR,4w,4s39f;3w@,,4w,4s39f;3w@,0,0,4w,4s39f;3w@,0,1,0,1,4w,4,s39f;3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s39f3w,s39f3,sf,2,2,0,30-30,0,2,2,0,0,0,,,2,4w,4 s39 f;3w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,28,0,0,2,2,30-30,Adv,5,1,0,,1,2,MR,4f29f3s3f3n@,,,4f29f3s3f3n@,,0,,4f29f3s3f3n@,,1,,1,0,4,,f29f3s3f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f3s3f3n,f29f3s3f3,ffsf,4,2,0,30-40,0,2,2,0,0,0,,,4,4 f29 f3 s3 f3n@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,29,0,0,2,2,30-40,Adv,5,1,0,,1,2,MR,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-40,0,2,2,0,0,0,,,1,4#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,30,0,0,2,2,40-40,Due,5,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,AD-40,0,2,2,0,0,0,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,31,0,0,2,2,AD-40,Adv,5,1,0,,1,2,MR,6#,,,6#,,0,,6#,,1,,0,0,6#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,3,2,0,0,0,,,1,6#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,32,0,0,3,2,0-0,Due,6,1,0,,2,1,RF,6b29f3f3s1f3s2f+1l2o1f2f3b3*,,,6b29f3f3s1f3s2f+1l2o1f2f3b3*,,0,,6b29f3f3s1f3s2f+1l2o1f2f3b3*,,1,,1,0,6,,b29f3f3s1f3s2f+1l2o1f2f3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f3f3s1f3s2f1l2o1f2f3b3,b29f3f3s1f3s2f1l2o1f2f3b3,bffsfsfloffb,12,2,1,15-0,0,3,2,0,0,0,,,13,6 b29 f3 f3 s1 f3 s2 f+1 l2 o1 f2 f3 b3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,33,0,0,3,2,15-0,Adv,6,1,0,,2,1,RF,6f28f1f3s3b+2d@,,,6f28f1f3s3b+2d@,,0,,6f28f1f3s3b+2d@,,1,,1,0,6,,f28f1f3s3b+2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f1f3s3b2d,f28f1f3s3b2,fffsb,5,2,1,30-0,0,3,2,0,0,0,,,5,6 f28 f1 f3 s3 b+2d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,34,0,0,3,2,30-0,Due,6,1,0,,2,1,RF,6d,5f18f1r1f1n@,,6d,5f18f1r1f1n@,0,0,6d,5f18f1r1f1n@,0,1,0,1,6d,5,f18f1r1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f18f1r1f1n,f18f1r1f1,ffrf,4,1,0,30-15,0,3,2,0,0,0,,,4,6d,5 f18 f1 r1 f1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,35,0,0,3,2,30-15,Adv,6,1,0,,2,1,RF,4w,4b28f2f1r3b3b3f1w@,,4w,4b28f2f1r3b3b3f1w@,0,0,4w,4b28f2f1r3b3b3f1w@,0,1,0,1,4w,4,b28f2f1r3b3b3f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f2f1r3b3b3f1w,b28f2f1r3b3b3f1,bffrbbf,7,2,1,40-15,0,3,2,0,0,0,,,7,4w,4 b28 f2 f1 r3 b3 b3 f1w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,36,0,0,3,2,40-15,Due,6,1,0,,2,1,RF,4f28f2*,,,4f28f2*,,0,,4f28f2*,,1,,1,0,4,,f28f2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f2,f28f2,ff,2,2,1,GM,2,3,3,0,0,0,,,3,4 f28 f2*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,37,0,0,3,3,0-0,Due,7,1,0,,1,2,MR,6s29f3b3y3s-1f1*,,,6s29f3b3y3s-1f1*,,0,,6s29f3b3y3s-1f1*,,1,,1,0,6,,s29f3b3y3s-1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f3b3y3s1f1,s29f3b3y3s1f1,sfbysf,6,1,1,15-0,0,3,3,0,0,0,,,7,6 s29 f3 b3 y3 s-1 f1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,38,0,0,3,3,15-0,Adv,7,1,0,,1,2,MR,4n,4b38b2*,,4n,4b38b2*,0,0,4n,4b38b2*,0,1,0,1,4n,4,b38b2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b38b2,b38b2,bb,2,1,1,30-0,0,3,3,0,0,0,,,3,4n,4 b38 b2*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,39,0,0,3,3,30-0,Due,7,1,0,,1,2,MR,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-0,0,3,3,0,0,0,,,1,4#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,40,0,0,3,3,40-0,Adv,7,1,0,,1,2,MR,4n,5b2d#,,4n,5b2d#,0,0,4n,5b2d#,0,1,0,1,4n,5,b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2d,b2,b,1,1,1,GM,1,4,3,0,0,0,,,1,4n,5 b2d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,41,0,0,4,3,0-0,Due,8,1,0,,2,1,RF,6n,6b27f3b3b3s3d@,,6n,6b27f3b3b3s3d@,0,0,6n,6b27f3b3b3s3d@,0,1,0,1,6n,6,b27f3b3b3s3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27f3b3b3s3d,b27f3b3b3s3,bfbbs,5,2,1,15-0,0,4,3,0,0,0,,,5,6n,6 b27 f3 b3 b3 s3d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,42,0,0,4,3,15-0,Adv,8,1,0,,2,1,RF,5b28f3w@,,,5b28f3w@,,0,,5b28f3w@,,1,,1,0,5,,b28f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f3w,b28f3,bf,2,1,0,15-15,0,4,3,0,0,0,,,2,5 b28 f3w@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,43,0,0,4,3,15-15,Due,8,1,0,,2,1,RF,6b27b2f3s1f-3d@,,,6b27b2f3s1f-3d@,,0,,6b27b2f3s1f-3d@,,1,,1,0,6,,b27b2f3s1f-3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27b2f3s1f3d,b27b2f3s1f3,bbfsf,5,2,1,30-15,0,4,3,0,0,0,,,5,6 b27 b2 f3 s1 f-3d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,44,0,0,4,3,30-15,Adv,8,1,0,,2,1,RF,4w,6f2d#,,4w,6f2d#,0,0,4w,6f2d#,0,1,0,1,4w,6,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,40-15,0,4,3,0,0,0,,,1,4w,6 f2d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,45,0,0,4,3,40-15,Due,8,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,4,4,0,0,0,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,46,0,0,4,4,0-0,Due,9,1,0,,1,2,MR,6s29f2b2f1f2b3b1*,,,6s29f2b2f1f2b3b1*,,0,,6s29f2b2f1f2b3b1*,,1,,1,0,6,,s29f2b2f1f2b3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f2b2f1f2b3b1,s29f2b2f1f2b3b1,sfbffbb,7,2,0,0-15,0,4,4,0,0,0,,,8,6 s29 f2 b2 f1 f2 b3 b1*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,47,0,0,4,4,0-15,Adv,9,1,0,,1,2,MR,6n,4b29f1f1f3s2n#,,6n,4b29f1f1f3s2n#,0,0,6n,4b29f1f1f3s2n#,0,1,0,1,6n,4,b29f1f1f3s2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b29f1f1f3s2n,b29f1f1f3s2,bfffs,5,1,1,15-15,0,4,4,0,0,0,,,5,6n,4 b29 f1 f1 f3 s2n#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,48,0,0,4,4,15-15,Due,9,1,0,,1,2,MR,4n,6s3d#,,4n,6s3d#,0,0,4n,6s3d#,0,1,0,1,4n,6,s3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s3d,s3,s,1,1,1,30-15,0,4,4,0,0,0,,,1,4n,6 s3d#,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,49,0,0,4,4,30-15,Adv,9,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-15,0,4,4,0,0,0,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,50,0,0,4,4,40-15,Due,9,1,0,,1,2,MR,4w,6s27f1*,,4w,6s27f1*,0,0,4w,6s27f1*,0,1,0,1,4w,6,s27f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f1,s27f1,sf,2,1,1,GM,1,5,4,0,0,0,,,3,4w,6 s27 f1*,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,51,0,0,5,4,0-0,Due,10,1,0,,2,1,RF,6b3w#,,,6b3w#,,0,,6b3w#,,1,,1,0,6,,b3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b3w,b3,b,1,2,1,15-0,0,5,4,0,0,0,,,1,6 b3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,52,0,0,5,4,15-0,Adv,10,1,0,,2,1,RF,4+b2d#,,,4+b2d#,,1,,4b2d#,,1,,1,0,4,,b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2d,b2,b,1,2,1,30-0,0,5,4,0,0,0,,,1,4+ b2d#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,53,0,0,5,4,30-0,Due,10,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,5,4,0,0,0,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,54,0,0,5,4,40-0,Adv,10,1,0,,2,1,RF,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,5,5,0,0,0,,,1,4#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,55,0,0,5,5,0-0,Due,11,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,5,5,0,0,0,,,1,4*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,56,0,0,5,5,15-0,Adv,11,1,0,,1,2,MR,4d,4s38f1w@,,4d,4s38f1w@,0,0,4d,4s38f1w@,0,1,0,1,4d,4,s38f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f1w,s38f1,sf,2,2,0,15-15,0,5,5,0,0,0,,,2,4d,4 s38 f1w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,57,0,0,5,5,15-15,Due,11,1,0,,1,2,MR,4f28f+3b2v3d@,,,4f28f+3b2v3d@,,0,,4f28f+3b2v3d@,,1,,1,0,4,,f28f+3b2v3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3b2v3d,f28f3b2v3,ffbv,4,2,0,15-30,0,5,5,0,0,0,,,4,4 f28 f+3 b2 v3d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,58,0,0,5,5,15-30,Adv,11,1,0,,1,2,MR,4s37b1d@,,,4s37b1d@,,0,,4s37b1d@,,1,,1,0,4,,s37b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37b1d,s37b1,sb,2,2,0,15-40,0,5,5,0,0,0,,,2,4 s37 b1d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,59,0,0,5,5,15-40,Due,11,1,0,,1,2,MR,6*,,Federer incorrect challenge,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,30-40,0,5,5,0,0,0,,,1,6*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,60,0,0,5,5,30-40,Adv,11,1,0,,1,2,MR,4w,4s28f3s3f3b3f1f2f+3b1d@,,4w,4s28f3s3f3b3f1f2f+3b1d@,0,0,4w,4s28f3s3f3b3f1f2f+3b1d@,0,1,0,1,4w,4,s28f3s3f3b3f1f2f+3b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28f3s3f3b3f1f2f3b1d,s28f3s3f3b3f1f2f3b1,sfsfbfffb,9,1,1,40-40,0,5,5,0,0,0,,,9,4w,4 s28 f3 s3 f3 b3 f1 f2 f+3 b1d@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,61,0,0,5,5,40-40,Due,11,1,0,,1,2,MR,4f28f3s3f3b3f1f2b2f3d@,,,4f28f3s3f3b3f1f2b2f3d@,,0,,4f28f3s3f3b3f1f2b2f3d@,,1,,1,0,4,,f28f3s3f3b3f1f2b2f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3s3f3b3f1f2b2f3d,f28f3s3f3b3f1f2b2f3,ffsfbffbf,9,1,1,AD-40,0,5,5,0,0,0,,,9,4 f28 f3 s3 f3 b3 f1 f2 b2 f3d@,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,62,0,0,5,5,AD-40,Adv,11,1,0,,1,2,MR,4+w,4s27f1f2i2f-3v1n@,,4+w,4s27f1f2i2f-3v1n@,1,0,4w,4s27f1f2i2f-3v1n@,0,1,0,1,4+w,4,s27f1f2i2f-3v1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1f2i2f3v1n,s27f1f2i2f3v1,sffifv,6,2,0,40-40,0,5,5,0,0,0,,,6,4+w,4 s27 f1 f2 i2 f-3 v1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,63,0,0,5,5,40-40,Due,11,1,0,,1,2,MR,6n,6s38f3s1f1n@,,6n,6s38f3s1f1n@,0,0,6n,6s38f3s1f1n@,0,1,0,1,6n,6,s38f3s1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f3s1f1n,s38f3s1f1,sfsf,4,2,0,40-AD,0,5,5,0,0,0,,,4,6n,6 s38 f3 s1 f1n@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,64,0,0,5,5,40-AD,Adv,11,1,0,,1,2,MR,4d,4s37s3w@,,4d,4s37s3w@,0,0,4d,4s37s3w@,0,1,0,1,4d,4,s37s3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37s3w,s37s3,ss,2,2,0,GM,2,5,6,0,0,0,,,2,4d,4 s37 s3w@,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,65,0,0,5,6,0-0,Due,12,1,0,,2,1,RF,6b27b+3b3w#,,,6b27b+3b3w#,,0,,6b27b+3b3w#,,1,,1,0,6,,b27b+3b3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b27b3b3w,b27b3b3,bbb,3,2,1,15-0,0,5,6,0,0,0,,,3,6 b27 b+3 b3w#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,66,0,0,5,6,15-0,Adv,12,1,0,,2,1,RF,6r2n#,,,6r2n#,,0,,6r2n#,,1,,1,0,6,,r2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,r2n,r2,r,1,2,1,30-0,0,5,6,0,0,0,,,1,6 r2n#,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,67,0,0,5,6,30-0,Due,12,1,0,,2,1,RF,4f;17f-3*,,,4f;17f-3*,,0,,4f;17f-3*,,1,,1,0,4,,f;17f-3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17f3,f17f3,ff,2,2,1,40-0,0,5,6,0,0,0,,,3,4 f;17 f-3*,,
20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer,68,0,0,5,6,40-0,Adv,12,1,0,,2,1,RF,6w,5b28f3*,Federer incorrect challenge (1st serve),6w,5b28f3*,0,0,6w,5b28f3*,0,1,0,1,6w,5,b28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f3,b28f3,bf,2,2,1,GM,2,5,7,2,0,1,,,3,6w,5 b28 f3*,
